时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-02-14 09:40:00,1464.87,1466.53,1467.0,1464.45,518,75902107.0,1464.301
2025-02-14 09:41:00,1466.91,1466.95,1467.48,1465.55,158,23174268.0,1464.402
2025-02-14 09:42:00,1467.0,1469.59,1469.6,1467.0,236,34658389.0,1464.646
2025-02-14 09:43:00,1469.59,1468.99,1469.87,1468.0,154,22627192.0,1464.817
2025-02-14 09:44:00,1468.0,1467.45,1468.9,1467.02,120,17617932.0,1464.91
2025-02-14 09:45:00,1468.0,1467.99,1468.14,1467.0,84,12328368.0,1464.963
2025-02-14 09:46:00,1467.99,1467.81,1468.0,1467.0,132,19374272.0,1465.044
2025-02-14 09:47:00,1468.4,1470.6,1470.89,1468.4,189,27835429.0,1465.227
2025-02-14 09:48:00,1470.99,1472.0,1474.0,1470.99,356,52433587.0,1465.763
2025-02-14 09:49:00,1471.19,1469.03,1472.8,1468.45,258,37948904.0,1466.011
2025-02-14 09:50:00,1468.47,1467.05,1468.47,1466.03,203,29788555.0,1466.063
2025-02-14 09:51:00,1467.0,1468.76,1469.4,1466.58,338,49639727.0,1466.211
2025-02-14 09:52:00,1467.95,1465.02,1467.95,1465.02,195,28598727.0,1466.223
2025-02-14 09:53:00,1465.01,1465.0,1466.18,1465.0,219,32111323.0,1466.192
2025-02-14 09:54:00,1465.0,1463.85,1465.0,1463.83,86,12591685.0,1466.165
2025-02-14 09:55:00,1463.0,1463.12,1463.87,1462.15,256,37446697.0,1466.033
2025-02-14 09:56:00,1462.98,1462.36,1463.76,1462.36,110,16092266.0,1465.983
2025-02-14 09:57:00,1462.55,1462.74,1464.35,1462.51,144,21072620.0,1465.928
2025-02-14 09:58:00,1463.8,1462.81,1463.8,1462.56,92,13459817.0,1465.89
2025-02-14 09:59:00,1462.81,1461.31,1462.81,1461.2,197,28803658.0,1465.786
2025-02-14 10:00:00,1461.01,1461.28,1461.5,1460.01,204,29801716.0,1465.648
2025-02-14 10:01:00,1461.33,1462.67,1462.94,1461.01,127,18566953.0,1465.585
2025-02-14 10:02:00,1462.67,1463.0,1463.05,1462.67,50,7325905.0,1465.567
2025-02-14 10:03:00,1463.0,1462.0,1463.0,1462.0,104,15214828.0,1465.53
2025-02-14 10:04:00,1461.59,1460.12,1462.0,1460.09,105,15336135.0,1465.463
2025-02-14 10:05:00,1460.12,1458.22,1461.0,1458.22,300,43794487.0,1465.253
2025-02-14 10:06:00,1458.22,1459.24,1460.25,1458.22,194,28318042.0,1465.122
2025-02-14 10:07:00,1459.4,1461.0,1461.98,1459.4,173,25267495.0,1465.028
2025-02-14 10:08:00,1460.9,1460.02,1461.07,1459.34,94,13724510.0,1464.973
2025-02-14 10:09:00,1459.64,1459.11,1460.03,1459.1,126,18391672.0,1464.895
2025-02-14 10:10:00,1459.1,1460.8,1460.94,1459.1,113,16497030.0,1464.831
2025-02-14 10:11:00,1460.04,1461.99,1461.99,1460.04,53,7741978.0,1464.807
2025-02-14 10:12:00,1461.8,1462.0,1462.0,1461.09,56,8186089.0,1464.788
2025-02-14 10:13:00,1461.98,1462.1,1462.1,1461.2,50,7309267.0,1464.771
2025-02-14 10:14:00,1462.23,1462.15,1462.68,1462.15,39,5703081.0,1464.76
2025-02-14 10:15:00,1462.15,1462.0,1462.15,1461.27,48,7016459.0,1464.744
2025-02-14 10:16:00,1462.15,1463.6,1463.75,1462.02,52,7606067.0,1464.733
2025-02-14 10:17:00,1463.6,1462.37,1463.6,1462.25,34,4973341.0,1464.725
2025-02-14 10:18:00,1462.26,1462.22,1462.65,1462.22,30,4386925.0,1464.717
2025-02-14 10:19:00,1462.2,1461.8,1462.26,1461.8,56,8188085.0,1464.702
2025-02-14 10:20:00,1461.99,1461.7,1462.3,1461.7,45,6579129.0,1464.689
2025-02-14 10:21:00,1461.7,1461.5,1461.7,1461.08,41,6039601.0,1464.674
2025-02-14 10:22:00,1461.7,1461.7,1461.7,1461.13,42,6138430.0,1464.659
2025-02-14 10:23:00,1461.7,1461.69,1461.7,1461.15,37,5407632.0,1464.647
2025-02-14 10:24:00,1461.7,1460.88,1461.7,1460.88,48,7014419.0,1464.63
2025-02-14 10:25:00,1460.88,1459.27,1460.88,1459.27,86,12556768.0,1464.589
2025-02-14 10:26:00,1460.0,1459.42,1460.07,1459.28,36,5254921.0,1464.57
2025-02-14 10:27:00,1459.41,1459.42,1460.05,1459.4,37,5400350.0,1464.551
2025-02-14 10:28:00,1459.42,1460.34,1460.34,1459.2,84,12259880.0,1464.507
2025-02-14 10:29:00,1460.34,1460.79,1461.5,1460.0,52,7595320.0,1464.486
2025-02-14 10:30:00,1460.79,1461.5,1461.5,1460.62,34,4968453.0,1464.475
2025-02-14 10:31:00,1460.95,1460.26,1461.1,1459.53,67,9784037.0,1464.446
2025-02-14 10:32:00,1459.64,1459.0,1459.64,1459.0,111,16197031.0,1464.388
2025-02-14 10:33:00,1459.0,1459.55,1459.55,1458.88,64,9277817.0,1464.355
2025-02-14 10:34:00,1459.55,1459.56,1459.64,1459.45,33,4816602.0,1464.339
2025-02-14 10:35:00,1459.56,1459.55,1459.56,1459.55,19,2773141.0,1464.33
2025-02-14 10:36:00,1459.55,1461.04,1461.18,1459.55,57,8322921.0,1464.306
2025-02-14 10:37:00,1461.05,1461.4,1461.57,1461.05,34,4969180.0,1464.297
2025-02-14 10:38:00,1461.4,1461.7,1461.7,1461.19,46,6722818.0,1464.284
2025-02-14 10:39:00,1461.61,1462.0,1462.0,1461.61,27,3947184.0,1464.278
2025-02-14 10:40:00,1462.0,1462.69,1462.69,1462.0,50,7360754.0,1464.268
2025-02-14 10:41:00,1462.65,1463.14,1463.14,1462.65,33,4827884.0,1464.263
2025-02-14 10:42:00,1463.6,1463.74,1464.0,1463.6,39,5709044.0,1464.262
2025-02-14 10:43:00,1463.74,1463.93,1463.96,1463.74,36,5270045.0,1464.261
2025-02-14 10:44:00,1463.83,1462.89,1463.92,1462.89,36,5268760.0,1464.258
2025-02-14 10:45:00,1463.0,1463.68,1463.68,1462.89,24,3512026.0,1464.256
2025-02-14 10:46:00,1463.26,1463.25,1463.5,1462.93,28,4097182.0,1464.253
2025-02-14 10:47:00,1463.33,1462.96,1463.34,1462.0,37,5412430.0,1464.248
2025-02-14 10:48:00,1462.96,1464.95,1464.95,1462.51,77,11269311.0,1464.243
2025-02-14 10:49:00,1464.62,1462.95,1465.0,1462.68,66,9664129.0,1464.243
2025-02-14 10:50:00,1463.47,1462.67,1464.06,1462.47,48,7022183.0,1464.238
2025-02-14 10:51:00,1462.69,1463.35,1463.66,1462.69,65,9509451.0,1464.23
2025-02-14 10:52:00,1463.45,1463.54,1463.66,1463.03,102,14927211.0,1464.223
2025-02-14 10:53:00,1463.54,1463.66,1463.91,1463.0,86,12586257.0,1464.217
2025-02-14 10:54:00,1463.99,1464.44,1464.44,1463.68,40,5856297.0,1464.217
2025-02-14 10:55:00,1464.69,1466.49,1467.14,1464.69,106,15537892.0,1464.232
2025-02-14 10:56:00,1466.5,1467.0,1467.0,1466.4,102,14958720.0,1464.253
2025-02-14 10:57:00,1467.02,1466.4,1467.02,1464.76,72,10555373.0,1464.265
2025-02-14 10:58:00,1465.26,1465.1,1466.03,1464.01,69,10111088.0,1464.271
2025-02-14 10:59:00,1466.29,1465.99,1466.29,1464.63,41,6008850.0,1464.276
2025-02-14 11:00:00,1465.03,1465.01,1465.1,1464.1,42,6151957.0,1464.278
2025-02-14 11:01:00,1464.05,1463.89,1464.05,1462.67,44,6440388.0,1464.276
2025-02-14 11:02:00,1463.89,1463.16,1463.95,1463.05,34,4975936.0,1464.273
2025-02-14 11:03:00,1463.95,1462.97,1463.97,1462.97,56,8194819.0,1464.269
2025-02-14 11:04:00,1463.88,1463.81,1463.88,1462.46,37,5413723.0,1464.266
2025-02-14 11:05:00,1463.0,1462.99,1463.82,1462.43,44,6436648.0,1464.26
2025-02-14 11:06:00,1462.86,1462.22,1464.01,1462.06,158,23123865.0,1464.25
2025-02-14 11:07:00,1462.23,1463.62,1463.78,1462.23,25,3658862.0,1464.249
2025-02-14 11:08:00,1463.62,1463.78,1464.01,1463.31,39,5708702.0,1464.247
2025-02-14 11:09:00,1463.79,1464.01,1464.01,1463.79,40,5855541.0,1464.246
2025-02-14 11:10:00,1464.03,1462.49,1464.03,1461.89,110,16089230.0,1464.232
2025-02-14 11:11:00,1462.49,1462.22,1463.2,1461.98,41,5996226.0,1464.226
2025-02-14 11:12:00,1463.21,1465.01,1465.01,1463.2,106,15520545.0,1464.225
2025-02-14 11:13:00,1465.57,1467.8,1469.49,1465.57,298,43748236.0,1464.318
2025-02-14 11:14:00,1467.07,1467.83,1468.0,1466.09,58,8510540.0,1464.332
2025-02-14 11:15:00,1467.98,1468.63,1469.29,1466.27,181,26585221.0,1464.396
2025-02-14 11:16:00,1466.74,1468.5,1469.3,1466.74,110,16157375.0,1464.434
2025-02-14 11:17:00,1468.58,1466.41,1468.58,1466.41,66,9687170.0,1464.451
2025-02-14 11:18:00,1466.94,1466.33,1466.94,1465.8,59,8651419.0,1464.46
2025-02-14 11:19:00,1466.36,1464.98,1466.36,1464.58,69,10110772.0,1464.464
2025-02-14 11:20:00,1464.59,1464.99,1465.84,1464.59,29,4249433.0,1464.466
2025-02-14 11:21:00,1465.84,1466.81,1467.82,1465.84,76,11146332.0,1464.479
2025-02-14 11:22:00,1466.81,1465.36,1466.81,1465.36,35,5131442.0,1464.483
2025-02-14 11:23:00,1465.37,1465.25,1465.37,1465.25,45,6594004.0,1464.486
2025-02-14 11:24:00,1465.25,1465.03,1465.37,1465.03,70,10257318.0,1464.491
2025-02-14 11:25:00,1465.24,1464.18,1465.35,1464.18,67,9813920.0,1464.492
2025-02-14 11:26:00,1464.2,1464.99,1464.99,1464.0,57,8345472.0,1464.49
2025-02-14 11:27:00,1465.0,1466.65,1466.66,1465.0,71,10409704.0,1464.499
2025-02-14 11:28:00,1466.63,1466.91,1467.7,1466.63,72,10561998.0,1464.512
2025-02-14 11:29:00,1466.91,1467.74,1468.14,1466.91,74,10861321.0,1464.53
2025-02-14 11:30:00,1467.7,1467.0,1467.74,1467.0,62,9096690.0,1464.542
2025-02-14 13:01:00,1466.63,1467.6,1468.19,1466.63,198,29050603.0,1464.58
2025-02-14 13:02:00,1467.3,1468.48,1468.49,1467.3,80,11810274.0,1464.6
2025-02-14 13:03:00,1468.5,1467.23,1469.0,1467.23,83,12188507.0,1464.623
2025-02-14 13:04:00,1467.01,1466.16,1467.37,1466.0,93,13643655.0,1464.64
2025-02-14 13:05:00,1467.12,1468.0,1469.2,1467.12,48,7046322.0,1464.651
2025-02-14 13:06:00,1468.98,1466.76,1468.98,1466.76,51,7483525.0,1464.661
2025-02-14 13:07:00,1466.76,1467.2,1467.2,1466.15,53,7773157.0,1464.668
2025-02-14 13:08:00,1466.21,1466.13,1467.15,1466.13,40,5865287.0,1464.673
2025-02-14 13:09:00,1466.02,1465.3,1466.15,1465.3,60,8793983.0,1464.677
2025-02-14 13:10:00,1465.12,1465.02,1465.64,1465.02,44,6447262.0,1464.679
2025-02-14 13:11:00,1465.45,1466.28,1466.28,1465.45,50,7330190.0,1464.683
2025-02-14 13:12:00,1466.01,1467.0,1467.0,1465.7,44,6451779.0,1464.688
2025-02-14 13:13:00,1467.0,1468.5,1468.67,1467.0,114,16727687.0,1464.709
2025-02-14 13:14:00,1468.66,1469.0,1469.35,1468.49,98,14394671.0,1464.737
2025-02-14 13:15:00,1469.33,1467.33,1469.33,1467.33,40,5873143.0,1464.746
2025-02-14 13:16:00,1468.0,1467.88,1468.0,1467.0,34,4988914.0,1464.752
2025-02-14 13:17:00,1467.88,1467.82,1468.3,1467.0,54,7926895.0,1464.764
2025-02-14 13:18:00,1467.0,1467.81,1468.0,1467.0,92,13503956.0,1464.783
2025-02-14 13:19:00,1467.21,1466.55,1467.21,1466.55,79,11590513.0,1464.796
2025-02-14 13:20:00,1466.35,1468.48,1468.48,1466.28,99,14522152.0,1464.809
2025-02-14 13:21:00,1468.66,1467.0,1468.96,1467.0,54,7925728.0,1464.82
2025-02-14 13:22:00,1467.26,1466.85,1467.26,1466.85,42,6161288.0,1464.826
2025-02-14 13:23:00,1466.86,1467.98,1468.65,1466.86,82,12031967.0,1464.839
2025-02-14 13:24:00,1466.95,1466.67,1467.99,1466.67,23,3374047.0,1464.842
2025-02-14 13:25:00,1467.88,1466.7,1468.0,1466.31,86,12614457.0,1464.853
2025-02-14 13:26:00,1468.0,1467.42,1468.43,1466.69,158,23182604.0,1464.878
2025-02-14 13:27:00,1468.69,1468.82,1468.88,1467.12,53,7781955.0,1464.889
2025-02-14 13:28:00,1468.76,1469.0,1469.49,1468.75,84,12339706.0,1464.911
2025-02-14 13:29:00,1469.0,1468.89,1469.32,1467.56,87,12779009.0,1464.933
2025-02-14 13:30:00,1468.99,1468.73,1468.99,1467.59,41,6020369.0,1464.942
2025-02-14 13:31:00,1468.73,1468.73,1468.73,1468.0,48,7048237.0,1464.953
2025-02-14 13:32:00,1468.73,1468.72,1468.9,1468.7,98,14392286.0,1464.975
2025-02-14 13:33:00,1468.03,1469.0,1469.0,1467.57,86,12630298.0,1464.995
2025-02-14 13:34:00,1468.97,1468.99,1468.99,1468.09,25,3671851.0,1465.001
2025-02-14 13:35:00,1468.98,1468.15,1468.98,1468.12,55,8076087.0,1465.012
2025-02-14 13:36:00,1468.15,1468.86,1468.86,1468.12,48,7047388.0,1465.022
2025-02-14 13:37:00,1468.15,1468.79,1468.8,1468.09,58,8516833.0,1465.034
2025-02-14 13:38:00,1468.7,1467.1,1468.78,1467.1,71,10422467.0,1465.047
2025-02-14 13:39:00,1467.04,1465.3,1467.04,1465.05,78,11433033.0,1465.05
2025-02-14 13:40:00,1464.88,1463.02,1465.06,1463.02,89,13031431.0,1465.046
2025-02-14 13:41:00,1463.21,1465.06,1465.06,1462.08,118,17270963.0,1465.036
2025-02-14 13:42:00,1465.6,1463.0,1465.88,1462.31,76,11133267.0,1465.035
2025-02-14 13:43:00,1462.31,1462.09,1463.12,1462.0,97,14184019.0,1465.019
2025-02-14 13:44:00,1462.03,1463.75,1463.75,1462.03,159,23255753.0,1464.996
2025-02-14 13:45:00,1463.75,1464.82,1464.83,1463.75,50,7320970.0,1464.994
2025-02-14 13:46:00,1463.46,1465.01,1465.87,1463.4,42,6152420.0,1464.994
2025-02-14 13:47:00,1464.39,1464.99,1465.8,1463.71,38,5566888.0,1464.994
2025-02-14 13:48:00,1464.98,1465.04,1465.77,1463.69,42,6154080.0,1464.993
2025-02-14 13:49:00,1464.21,1464.88,1465.03,1464.1,33,4832700.0,1464.992
2025-02-14 13:50:00,1464.88,1465.99,1466.65,1464.12,119,17440512.0,1464.996
2025-02-14 13:51:00,1465.01,1467.0,1467.0,1465.01,74,10849966.0,1465.002
2025-02-14 13:52:00,1467.69,1466.54,1468.3,1466.52,122,17907997.0,1465.022
2025-02-14 13:53:00,1467.93,1468.01,1468.01,1467.72,112,16440890.0,1465.04
2025-02-14 13:54:00,1467.85,1468.37,1469.0,1467.85,139,20439206.0,1465.07
2025-02-14 13:55:00,1468.35,1468.79,1468.98,1467.79,80,11749917.0,1465.086
2025-02-14 13:56:00,1468.85,1469.5,1469.5,1468.78,155,22770129.0,1465.121
2025-02-14 13:57:00,1469.5,1469.98,1470.0,1469.5,222,32628952.0,1465.178
2025-02-14 13:58:00,1469.99,1471.8,1472.0,1469.99,376,55291689.0,1465.286
2025-02-14 13:59:00,1471.65,1471.0,1471.91,1470.59,87,12802178.0,1465.316
2025-02-14 14:00:00,1470.61,1471.18,1471.18,1470.61,100,14708306.0,1465.345
2025-02-14 14:01:00,1471.18,1472.0,1472.0,1471.02,231,33997814.0,1465.424
2025-02-14 14:02:00,1472.0,1473.0,1473.17,1472.0,188,27688742.0,1465.496
2025-02-14 14:03:00,1473.0,1471.97,1473.01,1471.97,105,15462307.0,1465.535
2025-02-14 14:04:00,1471.93,1471.1,1472.0,1471.0,172,25309177.0,1465.588
2025-02-14 14:05:00,1471.88,1471.11,1472.4,1471.11,149,21932853.0,1465.637
2025-02-14 14:06:00,1471.77,1471.0,1472.11,1471.0,109,15967519.0,1465.67
2025-02-14 14:07:00,1471.0,1470.98,1471.0,1470.33,89,13090276.0,1465.693
2025-02-14 14:08:00,1470.75,1471.0,1471.02,1470.75,66,9709477.0,1465.712
2025-02-14 14:09:00,1471.0,1470.82,1471.02,1470.74,71,10443765.0,1465.73
2025-02-14 14:10:00,1470.82,1471.0,1471.0,1470.75,123,18092760.0,1465.762
2025-02-14 14:11:00,1470.76,1471.78,1471.83,1470.76,103,15154372.0,1465.791
2025-02-14 14:12:00,1471.77,1472.28,1472.28,1471.77,135,19873310.0,1465.833
2025-02-14 14:13:00,1472.28,1472.91,1473.01,1472.28,168,24742819.0,1465.89
2025-02-14 14:14:00,1472.6,1473.98,1474.0,1472.51,318,46867359.0,1466.007
2025-02-14 14:15:00,1474.0,1475.88,1475.89,1474.0,564,83192407.0,1466.243
2025-02-14 14:16:00,1475.88,1473.03,1475.93,1473.03,212,31270588.0,1466.33
2025-02-14 14:17:00,1473.03,1473.95,1473.99,1472.5,103,15171306.0,1466.362
2025-02-14 14:18:00,1473.52,1473.28,1474.0,1472.5,104,15322234.0,1466.395
2025-02-14 14:19:00,1473.0,1474.0,1474.0,1473.0,102,15012142.0,1466.428
2025-02-14 14:20:00,1473.96,1474.17,1474.48,1473.4,115,16952774.0,1466.469
2025-02-14 14:21:00,1474.85,1475.68,1475.68,1474.12,162,23942615.0,1466.533
2025-02-14 14:22:00,1475.7,1474.87,1475.97,1474.87,168,24792497.0,1466.603
2025-02-14 14:23:00,1474.99,1475.55,1475.55,1474.87,129,19059756.0,1466.653
2025-02-14 14:24:00,1475.52,1475.26,1475.52,1474.87,79,11655556.0,1466.683
2025-02-14 14:25:00,1475.26,1475.0,1475.26,1474.31,80,11798331.0,1466.712
2025-02-14 14:26:00,1475.0,1474.7,1475.28,1474.7,101,14825578.0,1466.75
2025-02-14 14:27:00,1475.0,1474.89,1475.0,1474.17,111,16369292.0,1466.789
2025-02-14 14:28:00,1474.98,1474.89,1475.11,1474.89,65,9587224.0,1466.812
2025-02-14 14:29:00,1474.99,1475.19,1475.2,1474.99,98,14455802.0,1466.847
2025-02-14 14:30:00,1475.2,1474.8,1475.2,1474.8,57,8407664.0,1466.868
2025-02-14 14:31:00,1474.93,1473.0,1474.93,1473.0,82,12089496.0,1466.894
2025-02-14 14:32:00,1473.0,1475.15,1475.15,1472.92,139,20492007.0,1466.938
2025-02-14 14:33:00,1475.0,1475.92,1476.0,1474.98,280,41319059.0,1467.043
2025-02-14 14:34:00,1475.53,1474.39,1475.9,1474.39,146,21536560.0,1467.093
2025-02-14 14:35:00,1474.96,1474.2,1475.0,1474.2,56,8258731.0,1467.111
2025-02-14 14:36:00,1474.2,1473.01,1474.2,1473.0,66,9724857.0,1467.129
2025-02-14 14:37:00,1473.89,1474.98,1475.0,1473.89,107,15778531.0,1467.162
2025-02-14 14:38:00,1474.98,1476.0,1476.0,1474.66,178,26262969.0,1467.224
2025-02-14 14:39:00,1475.48,1475.99,1476.0,1475.37,181,26712563.0,1467.288
2025-02-14 14:40:00,1475.99,1476.84,1476.84,1475.91,361,53289097.0,1467.419
2025-02-14 14:41:00,1476.91,1476.86,1477.0,1476.59,160,23630264.0,1467.48
2025-02-14 14:42:00,1476.86,1475.03,1476.86,1475.03,48,7085543.0,1467.497
2025-02-14 14:43:00,1475.05,1476.6,1476.6,1475.05,165,24356699.0,1467.554
2025-02-14 14:44:00,1476.8,1476.88,1476.88,1476.73,175,25846298.0,1467.619
2025-02-14 14:45:00,1476.88,1476.41,1476.9,1476.41,109,16097054.0,1467.659
2025-02-14 14:46:00,1476.4,1476.39,1476.89,1476.39,98,14470309.0,1467.693
2025-02-14 14:47:00,1475.91,1475.9,1475.99,1475.0,130,19185152.0,1467.735
2025-02-14 14:48:00,1475.89,1475.0,1475.89,1474.42,126,18584513.0,1467.77
2025-02-14 14:49:00,1474.93,1473.4,1474.93,1473.15,97,14301525.0,1467.795
2025-02-14 14:50:00,1473.4,1474.08,1474.8,1473.39,73,10760956.0,1467.813
2025-02-14 14:51:00,1474.35,1475.48,1475.48,1474.35,146,21533236.0,1467.853
2025-02-14 14:52:00,1475.23,1474.02,1475.26,1474.02,94,13817659.0,1467.878
2025-02-14 14:53:00,1474.01,1473.61,1474.01,1473.43,93,13705896.0,1467.899
2025-02-14 14:54:00,1473.52,1474.03,1474.05,1473.52,170,25057201.0,1467.938
2025-02-14 14:55:00,1474.01,1474.8,1474.86,1474.0,107,15777389.0,1467.965
2025-02-14 14:56:00,1474.86,1474.48,1474.86,1474.03,119,17544707.0,1467.994
2025-02-14 14:57:00,1474.48,1474.49,1474.5,1473.52,151,22270768.0,1468.029
2025-02-14 14:58:00,1474.0,1474.0,1474.0,1474.0,1,147400.0,1468.029
2025-02-14 14:59:00,1474.0,1474.0,1474.0,1474.0,0,0.0,1468.029
2025-02-14 15:00:00,1475.0,1475.0,1475.0,1475.0,499,73602500.0,1468.157
